model,strategy,article_id,error_type,category,entity,detail
gemma3,zero_shot,art_097,false_positive_entity,companies,mit,
gemma3,zero_shot,art_097,false_positive_entity,companies,university of pennsylvania,
gemma3,zero_shot,art_097,false_positive_entity,models,liquid neural networks,
gemma3,zero_shot,art_097,false_positive_entity,models,minisurgeon,
gemma3,zero_shot,art_097,false_positive_entity,technologies,ai agents,
gemma3,zero_shot,art_097,false_positive_entity,technologies,generative ai,
gemma3,zero_shot,art_098,false_positive_entity,companies,mit,
gemma3,zero_shot,art_098,false_positive_entity,companies,portuguese foundation for international cooperation in science technology and higher education,
gemma3,zero_shot,art_098,false_positive_entity,companies,university of wisconsin at madison,
gemma3,zero_shot,art_098,false_positive_entity,models,3d euclidean neural networks,
gemma3,zero_shot,art_098,false_positive_entity,technologies,generative ai,
gemma3,zero_shot,art_098,false_positive_entity,technologies,machine learning,
gemma3,zero_shot,art_098,false_positive_entity,technologies,multimodal ai,
gemma3,zero_shot,art_099,false_positive_entity,companies,honda research institute,
gemma3,zero_shot,art_099,false_positive_entity,companies,mathworks,
gemma3,zero_shot,art_099,false_positive_entity,companies,mit,
gemma3,zero_shot,art_099,false_positive_entity,companies,national energy research scientific computing,
gemma3,zero_shot,art_099,false_positive_entity,companies,texas advanced computing center,
gemma3,zero_shot,art_099,false_positive_entity,companies,tokyo electric power company,
gemma3,zero_shot,art_099,false_positive_entity,companies,university of north carolina at charlotte,
gemma3,zero_shot,art_099,false_positive_entity,models,mehnet,
gemma3,zero_shot,art_099,false_positive_entity,models,multi-task electronic hamiltonian network,
gemma3,zero_shot,art_099,false_positive_entity,technologies,deep learning,
gemma3,zero_shot,art_099,false_positive_entity,technologies,generative ai,
gemma3,zero_shot,art_099,false_positive_entity,technologies,graph neural network,
gemma3,zero_shot,art_099,false_positive_entity,technologies,neural network,
llama3,few_shot,art_000,false_positive_entity,companies,advanced research projects agency for health,
llama3,few_shot,art_000,false_positive_entity,companies,agency for healthcare research and quality,
llama3,few_shot,art_000,false_positive_entity,companies,centers for medicare and medicaid,
llama3,few_shot,art_000,false_positive_entity,companies,department of health and human services,
llama3,few_shot,art_000,false_positive_entity,companies,emory university,
llama3,few_shot,art_000,false_positive_entity,companies,federal trade commission,
llama3,few_shot,art_000,false_positive_entity,companies,federation of american scientists,
llama3,few_shot,art_000,false_positive_entity,companies,food and drug administration,
llama3,few_shot,art_000,false_positive_entity,companies,mit,
llama3,few_shot,art_000,false_positive_entity,companies,national institute of health,
llama3,few_shot,art_000,false_positive_entity,companies,office of civil rights,
llama3,few_shot,art_000,false_positive_entity,companies,quanta computing,
llama3,few_shot,art_000,false_positive_entity,companies,stanford university,
llama3,few_shot,art_000,false_positive_entity,companies,university of adelaide,
llama3,few_shot,art_000,false_positive_entity,companies,university of california san francisco,
llama3,few_shot,art_000,false_positive_entity,companies,volkswagen foundation,
llama3,few_shot,art_000,false_positive_entity,companies,world health organization,
llama3,few_shot,art_001,false_positive_entity,companies,mit,
llama3,few_shot,art_001,false_positive_entity,companies,mit lincoln laboratory,
llama3,few_shot,art_001,false_positive_entity,companies,national science foundation,
llama3,few_shot,art_001,false_positive_entity,companies,office of naval research,
llama3,few_shot,art_001,false_positive_entity,companies,packard fellowship,
llama3,few_shot,art_001,false_positive_entity,companies,singapores defence science and technology agency,
llama3,few_shot,art_001,false_positive_entity,companies,sloan research fellowship,
llama3,few_shot,art_001,false_positive_entity,models,lucidsim,
llama3,few_shot,art_001,false_positive_entity,technologies,physics simulators,
llama3,few_shot,art_002,false_positive_entity,companies,american cancer society,
llama3,few_shot,art_002,false_positive_entity,companies,argonne national laboratory,
llama3,few_shot,art_002,false_positive_entity,companies,cornell university,
llama3,few_shot,art_002,false_positive_entity,companies,facebook,
llama3,few_shot,art_002,false_positive_entity,companies,google brain,
llama3,few_shot,art_002,false_positive_entity,companies,harvard university,
llama3,few_shot,art_002,false_positive_entity,companies,magenta,
llama3,few_shot,art_002,false_positive_entity,companies,metas reality labs research,
llama3,few_shot,art_002,false_positive_entity,companies,mila,
llama3,few_shot,art_002,false_positive_entity,companies,mit,
llama3,few_shot,art_002,false_positive_entity,companies,new york university,
llama3,few_shot,art_002,false_positive_entity,companies,northwestern university,
llama3,few_shot,art_002,false_positive_entity,companies,stanford university,
llama3,few_shot,art_002,false_positive_entity,companies,university of california at berkeley,
llama3,few_shot,art_002,false_positive_entity,companies,university of rochester,
llama3,few_shot,art_002,false_positive_entity,companies,university of southern california,
llama3,few_shot,art_002,false_positive_entity,companies,university of washington,
llama3,few_shot,art_002,false_positive_entity,companies,university of wisconsin-madison,
llama3,few_shot,art_002,false_positive_entity,companies,yale university,
llama3,few_shot,art_002,missed_entity,technologies,generative ai,
llama3,few_shot,art_002,missed_entity,technologies,reinforcement learning,
llama3,few_shot,art_003,false_positive_entity,companies,department of brain and cognitive sciences,
llama3,few_shot,art_003,false_positive_entity,companies,department of urban studies and planning,
llama3,few_shot,art_003,false_positive_entity,companies,institute for data systems and society,
llama3,few_shot,art_003,false_positive_entity,companies,mac3 philanthropies,
llama3,few_shot,art_003,false_positive_entity,companies,mit,
llama3,few_shot,art_003,false_positive_entity,companies,school of humanities arts and social sciences,
llama3,few_shot,art_003,false_positive_entity,companies,schwarzman college of computing,
llama3,few_shot,art_003,false_positive_entity,companies,serc,
llama3,few_shot,art_003,false_positive_entity,companies,technology and policy program,
llama3,few_shot,art_004,false_positive_entity,companies,mit,
llama3,few_shot,art_004,false_positive_entity,companies,the coca-cola co,
llama3,few_shot,art_004,false_positive_entity,technologies,multimodal ai,
llama3,few_shot,art_004,false_positive_entity,technologies,retrieval-augmented generation,
llama3,few_shot,art_004,missed_entity,companies,coca-cola,
llama3,few_shot,art_005,false_positive_entity,companies,duke university,
llama3,few_shot,art_005,false_positive_entity,companies,mit,
llama3,few_shot,art_005,false_positive_entity,companies,mit sloan school of management,
llama3,few_shot,art_005,false_positive_entity,companies,openresearch,
llama3,few_shot,art_005,false_positive_entity,companies,publicaffairs,
llama3,few_shot,art_005,false_positive_entity,companies,university of chicago,
llama3,few_shot,art_005,false_positive_entity,companies,university of pennsylvania,
llama3,few_shot,art_005,false_positive_entity,companies,university of toronto,
llama3,few_shot,art_005,missed_entity,companies,ibm,
llama3,few_shot,art_005,missed_entity,technologies,generative ai,
llama3,few_shot,art_006,false_positive_entity,companies,mit,
llama3,few_shot,art_007,false_positive_entity,companies,koch institute,
llama3,few_shot,art_007,false_positive_entity,companies,mit,
llama3,few_shot,art_008,false_positive_entity,companies,epsrc,
llama3,few_shot,art_008,false_positive_entity,companies,mit,
llama3,few_shot,art_008,false_positive_entity,companies,royal society,
llama3,few_shot,art_008,false_positive_entity,companies,university of oxford,
llama3,few_shot,art_008,false_positive_entity,companies,university of texas at austin,
llama3,few_shot,art_008,false_positive_entity,technologies,contrastive learning,
llama3,few_shot,art_008,missed_entity,technologies,multimodal ai,
llama3,few_shot,art_009,false_positive_entity,companies,columbia university,
llama3,few_shot,art_009,false_positive_entity,companies,mit,
llama3,few_shot,art_009,false_positive_entity,companies,singapore defense science and technology agency,
llama3,few_shot,art_009,false_positive_entity,companies,toyota research institute,
llama3,few_shot,art_009,false_positive_entity,companies,us national science foundation,
llama3,few_shot,art_009,false_positive_entity,technologies,diffusion models,
llama3,few_shot,art_009,false_positive_entity,technologies,policy composition,
llama3,few_shot,art_009,missed_entity,models,poco,
llama3,few_shot,art_010,false_positive_entity,companies,mit,
llama3,few_shot,art_010,false_positive_entity,technologies,autoregressive modeling,
llama3,few_shot,art_010,false_positive_entity,technologies,diffusion,
llama3,few_shot,art_010,false_positive_entity,technologies,molecular dynamics,
llama3,few_shot,art_010,missed_entity,models,rfdiffusion,
llama3,few_shot,art_011,missed_entity,technologies,generative ai,
llama3,few_shot,art_012,false_positive_entity,companies,mit,
llama3,few_shot,art_012,missed_entity,companies,deepseek,
llama3,few_shot,art_012,missed_entity,technologies,generative ai,
llama3,few_shot,art_013,false_positive_entity,companies,cornell university,
llama3,few_shot,art_013,false_positive_entity,companies,harvard university,
llama3,few_shot,art_013,false_positive_entity,companies,microsoft,
llama3,few_shot,art_013,false_positive_entity,companies,mit,
llama3,few_shot,art_013,false_positive_entity,companies,national science foundation,
llama3,few_shot,art_013,false_positive_entity,technologies,none,
llama3,few_shot,art_014,false_positive_entity,companies,john muir health,
llama3,few_shot,art_014,false_positive_entity,companies,martin trust center for mit entrepreneurship,
llama3,few_shot,art_014,false_positive_entity,companies,memorial hermann health system,
llama3,few_shot,art_014,false_positive_entity,companies,mit sloan school of management,
llama3,few_shot,art_014,false_positive_entity,companies,remedy health,
llama3,few_shot,art_014,false_positive_entity,companies,st lukes health system,
llama3,few_shot,art_014,false_positive_entity,companies,ucsf health,
llama3,few_shot,art_014,missed_entity,models,chatgpt,
llama3,few_shot,art_014,missed_entity,technologies,ai agents,
llama3,few_shot,art_014,missed_entity,technologies,generative ai,
llama3,few_shot,art_015,false_positive_entity,companies,mit,
llama3,few_shot,art_015,false_positive_entity,technologies,autoregressive sampling,
llama3,few_shot,art_016,false_positive_entity,companies,city university of hong kong,
llama3,few_shot,art_016,false_positive_entity,companies,education university of hong kong,
llama3,few_shot,art_016,false_positive_entity,companies,hong kong jockey club charities trust,
llama3,few_shot,art_016,false_positive_entity,companies,mit,
llama3,few_shot,art_016,false_positive_entity,companies,university of illinois at urbana-champaign,
llama3,few_shot,art_016,missed_entity,technologies,generative ai,
llama3,few_shot,art_017,false_positive_entity,companies,mit,
llama3,few_shot,art_018,false_positive_entity,companies,mit,
llama3,few_shot,art_018,false_positive_entity,companies,purdue university,
llama3,few_shot,art_018,false_positive_entity,companies,united states department of agriculture,
llama3,few_shot,art_019,false_positive_entity,companies,mit,
llama3,few_shot,art_019,false_positive_entity,companies,university of toronto,
llama3,few_shot,art_019,false_positive_entity,technologies,ai agents,
llama3,few_shot,art_019,false_positive_entity,technologies,generative ai,
llama3,few_shot,art_019,false_positive_entity,technologies,multibounce lidar,
llama3,few_shot,art_019,false_positive_entity,technologies,multimodal ai,
llama3,few_shot,art_019,false_positive_entity,technologies,neural radiance field,
llama3,few_shot,art_019,false_positive_entity,technologies,reinforcement learning,
llama3,few_shot,art_019,false_positive_entity,technologies,retrieval-augmented generation,
llama3,few_shot,art_019,missed_entity,models,nerf,
llama3,few_shot,art_019,missed_entity,models,platonerf,
llama3,few_shot,art_020,false_positive_entity,companies,mit,
llama3,few_shot,art_020,missed_entity,models,chatgpt,
llama3,few_shot,art_020,missed_entity,technologies,ai agents,
llama3,few_shot,art_021,false_positive_entity,companies,cornell university,
llama3,few_shot,art_021,false_positive_entity,companies,mit,
llama3,few_shot,art_021,false_positive_entity,companies,pkg,
llama3,few_shot,art_021,false_positive_entity,technologies,3d generative ai,
llama3,few_shot,art_021,false_positive_entity,technologies,ai agents,
llama3,few_shot,art_021,false_positive_entity,technologies,gesture recognition,
llama3,few_shot,art_021,false_positive_entity,technologies,reinforcement learning,
llama3,few_shot,art_021,false_positive_entity,technologies,retrieval-augmented generation,
llama3,few_shot,art_021,false_positive_entity,technologies,speech recognition,
llama3,few_shot,art_022,false_positive_entity,companies,harvard university,
llama3,few_shot,art_022,false_positive_entity,companies,ibm,
llama3,few_shot,art_022,false_positive_entity,companies,mit,
llama3,few_shot,art_022,false_positive_entity,companies,openai,
llama3,few_shot,art_022,false_positive_entity,models,o1-preview,
llama3,few_shot,art_022,false_positive_entity,technologies,satisfiability modulo theories,
llama3,few_shot,art_022,missed_entity,models,openai o1-preview,
llama3,few_shot,art_022,missed_entity,technologies,ai agents,
llama3,few_shot,art_023,false_positive_entity,companies,amazon,
llama3,few_shot,art_023,false_positive_entity,companies,google,
llama3,few_shot,art_023,false_positive_entity,companies,ibm,
llama3,few_shot,art_023,false_positive_entity,companies,mit,
llama3,few_shot,art_023,false_positive_entity,technologies,meta-learning,
llama3,few_shot,art_023,false_positive_entity,technologies,mirror descent,
llama3,few_shot,art_024,false_positive_entity,companies,futurehouse,
llama3,few_shot,art_024,false_positive_entity,models,chat-gpt 35,
llama3,few_shot,art_024,false_positive_entity,models,chat-gpt 4,
llama3,few_shot,art_024,missed_entity,companies,google,
llama3,few_shot,art_024,missed_entity,models,chatgpt o3,
llama3,few_shot,art_024,missed_entity,models,chatgpt-35,
llama3,few_shot,art_024,missed_entity,models,chatgpt-4,
llama3,few_shot,art_024,missed_entity,models,has anyone,
llama3,few_shot,art_024,missed_entity,models,paperqa,
llama3,few_shot,art_024,missed_entity,technologies,retrieval-augmented generation,
llama3,few_shot,art_025,false_positive_entity,companies,mit,
llama3,few_shot,art_025,missed_entity,companies,microsoft,
llama3,few_shot,art_025,missed_entity,technologies,generative ai,
llama3,few_shot,art_025,missed_entity,technologies,multimodal ai,
llama3,few_shot,art_026,false_positive_entity,companies,mit,
llama3,few_shot,art_026,false_positive_entity,technologies,none,
llama3,few_shot,art_026,missed_entity,technologies,generative ai,
llama3,few_shot,art_027,false_positive_entity,companies,gist,
llama3,few_shot,art_027,false_positive_entity,companies,mit,
llama3,few_shot,art_027,false_positive_entity,companies,national science foundation,
llama3,few_shot,art_027,false_positive_entity,technologies,diffusion models,
llama3,few_shot,art_028,false_positive_entity,companies,mit,
llama3,few_shot,art_028,false_positive_entity,models,critic,
llama3,few_shot,art_028,false_positive_entity,models,ontologist,
llama3,few_shot,art_028,false_positive_entity,models,scientist 1,
llama3,few_shot,art_028,false_positive_entity,models,scientist 2,
llama3,few_shot,art_028,false_positive_entity,technologies,graph reasoning,
llama3,few_shot,art_028,false_positive_entity,technologies,in-context learning,
llama3,few_shot,art_028,missed_entity,models,sciagents,
llama3,few_shot,art_028,missed_entity,technologies,ai agents,
llama3,few_shot,art_029,false_positive_entity,companies,boston university,
llama3,few_shot,art_029,false_positive_entity,companies,ibm,
llama3,few_shot,art_029,false_positive_entity,companies,mit,
llama3,few_shot,art_029,false_positive_entity,companies,university of illinois at urbana-champaign,
llama3,few_shot,art_030,false_positive_entity,companies,ieee,
llama3,few_shot,art_030,false_positive_entity,companies,korea foundation for advanced studies,
llama3,few_shot,art_030,false_positive_entity,companies,mit,
llama3,few_shot,art_030,false_positive_entity,companies,national science foundation,
llama3,few_shot,art_031,false_positive_entity,companies,johns hopkins university,
llama3,few_shot,art_031,false_positive_entity,companies,mit,
llama3,few_shot,art_031,false_positive_entity,companies,technion,
llama3,few_shot,art_032,false_positive_entity,companies,mit,
llama3,few_shot,art_032,false_positive_entity,models,llms,
llama3,few_shot,art_032,false_positive_entity,technologies,autoregressive models,
llama3,few_shot,art_032,false_positive_entity,technologies,diffusion models,
llama3,few_shot,art_032,false_positive_entity,technologies,transformers,
llama3,few_shot,art_032,missed_entity,models,chatgpt,
llama3,few_shot,art_032,missed_entity,technologies,multimodal ai,
llama3,few_shot,art_033,false_positive_entity,companies,mit,
llama3,few_shot,art_033,false_positive_entity,technologies,sparse autoencoder,
llama3,few_shot,art_034,false_positive_entity,companies,mit,
llama3,few_shot,art_034,false_positive_entity,companies,tata power co ltd,
llama3,few_shot,art_034,false_positive_entity,technologies,none,
llama3,few_shot,art_034,missed_entity,companies,clean energy ventures,
llama3,few_shot,art_034,missed_entity,companies,google,
llama3,few_shot,art_034,missed_entity,companies,tata group,
llama3,few_shot,art_034,missed_entity,companies,vineyard offshore,
llama3,few_shot,art_035,false_positive_entity,companies,facebook,
llama3,few_shot,art_035,false_positive_entity,companies,google,
llama3,few_shot,art_035,false_positive_entity,companies,mila-quebec ai institute,
llama3,few_shot,art_035,false_positive_entity,companies,mit,
llama3,few_shot,art_035,false_positive_entity,companies,schmidt sciences,
llama3,few_shot,art_035,false_positive_entity,companies,university of toronto,
llama3,few_shot,art_035,missed_entity,companies,meta,
llama3,few_shot,art_036,false_positive_entity,companies,mit,
llama3,few_shot,art_036,false_positive_entity,companies,oxford university,
llama3,few_shot,art_036,false_positive_entity,technologies,large language models,
llama3,few_shot,art_036,false_positive_entity,technologies,vision-language models,
llama3,few_shot,art_036,missed_entity,technologies,multimodal ai,
llama3,few_shot,art_037,false_positive_entity,companies,air force office of scientific research,
llama3,few_shot,art_037,false_positive_entity,companies,army research office,
llama3,few_shot,art_037,false_positive_entity,companies,mit,
llama3,few_shot,art_037,false_positive_entity,companies,mit quest for intelligence,
llama3,few_shot,art_037,false_positive_entity,companies,national science foundation,
llama3,few_shot,art_037,false_positive_entity,companies,office of naval research,
llama3,few_shot,art_037,false_positive_entity,companies,the ai institute,
llama3,few_shot,art_037,missed_entity,models,code as policies,
llama3,few_shot,art_037,missed_entity,models,llm3,
llama3,few_shot,art_037,missed_entity,technologies,ai agents,
llama3,few_shot,art_038,false_positive_entity,companies,emeritus,
llama3,few_shot,art_038,false_positive_entity,companies,google inc,
llama3,few_shot,art_038,false_positive_entity,companies,googleorg,
llama3,few_shot,art_038,false_positive_entity,companies,mass general brigham,
llama3,few_shot,art_038,false_positive_entity,companies,mit,
llama3,few_shot,art_038,false_positive_entity,companies,xerox corp,
llama3,few_shot,art_038,missed_entity,companies,google,
llama3,few_shot,art_038,missed_entity,companies,xerox,
llama3,few_shot,art_038,missed_entity,technologies,generative ai,
llama3,few_shot,art_039,false_positive_entity,companies,cambridge university,
llama3,few_shot,art_039,false_positive_entity,companies,facebook,
llama3,few_shot,art_039,false_positive_entity,companies,mit,
llama3,few_shot,art_039,false_positive_entity,companies,university of california at berkeley,
llama3,few_shot,art_039,false_positive_entity,technologies,machine learning,
llama3,few_shot,art_039,missed_entity,companies,meta,
llama3,few_shot,art_039,missed_entity,companies,presizely,
llama3,few_shot,art_039,missed_entity,companies,ultraneuro,
llama3,few_shot,art_039,missed_entity,companies,ursatech,
llama3,few_shot,art_040,false_positive_entity,companies,boeing,
llama3,few_shot,art_040,false_positive_entity,companies,ford,
llama3,few_shot,art_040,false_positive_entity,companies,mit,
llama3,few_shot,art_040,false_positive_entity,companies,mitsui,
llama3,few_shot,art_040,false_positive_entity,companies,open ai,
llama3,few_shot,art_040,false_positive_entity,companies,toshiba,
llama3,few_shot,art_040,false_positive_entity,companies,united network for organ sharing,
llama3,few_shot,art_040,false_positive_entity,models,deliberationio,
llama3,few_shot,art_040,false_positive_entity,technologies,-,
llama3,few_shot,art_040,missed_entity,companies,openai,
llama3,few_shot,art_040,missed_entity,technologies,generative ai,
llama3,few_shot,art_041,false_positive_entity,companies,eric and wendy schmidt center at the broad institute,
llama3,few_shot,art_041,false_positive_entity,companies,harvard medical school,
llama3,few_shot,art_041,false_positive_entity,companies,massachusetts general hospital,
llama3,few_shot,art_041,false_positive_entity,companies,massachusetts life sciences center,
llama3,few_shot,art_041,false_positive_entity,companies,mit,
llama3,few_shot,art_041,false_positive_entity,companies,national institute of biomedical imaging and bioengineering of the national institutes of health,
llama3,few_shot,art_041,false_positive_entity,companies,quanta computer inc,
llama3,few_shot,art_041,false_positive_entity,companies,wistron corp,
llama3,few_shot,art_041,missed_entity,companies,meta,
llama3,few_shot,art_041,missed_entity,companies,quanta computer,
llama3,few_shot,art_041,missed_entity,companies,wistron,
llama3,few_shot,art_042,false_positive_entity,companies,mit,
llama3,few_shot,art_042,false_positive_entity,technologies,active learning,
llama3,few_shot,art_042,false_positive_entity,technologies,parallel computing,
llama3,few_shot,art_043,false_positive_entity,companies,hyundai motor co,
llama3,few_shot,art_043,false_positive_entity,companies,mits computer science and artificial intelligence laboratory,
llama3,few_shot,art_043,false_positive_entity,companies,stanford university,
llama3,few_shot,art_043,false_positive_entity,companies,us army research laboratory,
llama3,few_shot,art_043,false_positive_entity,technologies,ai agents,
llama3,few_shot,art_043,missed_entity,companies,hyundai,
llama3,few_shot,art_044,missed_entity,models,chatgpt,
llama3,few_shot,art_045,false_positive_entity,companies,mit,
llama3,few_shot,art_045,false_positive_entity,companies,us army research office,
llama3,few_shot,art_045,false_positive_entity,companies,us department of agriculture,
llama3,few_shot,art_045,false_positive_entity,technologies,graph-based computational tools,
llama3,few_shot,art_045,false_positive_entity,technologies,graph-based generative ai,
llama3,few_shot,art_045,false_positive_entity,technologies,multimodal intelligent graph reasoning,
llama3,few_shot,art_045,missed_entity,technologies,multimodal ai,
llama3,few_shot,art_046,false_positive_entity,companies,mit,
llama3,few_shot,art_046,false_positive_entity,companies,open-source,
llama3,few_shot,art_046,missed_entity,technologies,reinforcement learning,
llama3,few_shot,art_047,false_positive_entity,companies,maison meta,
llama3,few_shot,art_047,false_positive_entity,companies,mit professional education,
llama3,few_shot,art_048,false_positive_entity,companies,azrieli foundation,
llama3,few_shot,art_048,false_positive_entity,companies,harvard university,
llama3,few_shot,art_048,false_positive_entity,companies,israeli institute of technology,
llama3,few_shot,art_048,false_positive_entity,companies,mit,
llama3,few_shot,art_048,false_positive_entity,companies,northeastern university,
llama3,few_shot,art_048,false_positive_entity,companies,open philanthropy,
llama3,few_shot,art_048,false_positive_entity,technologies,none,
llama3,few_shot,art_048,missed_entity,models,chatgpt,
llama3,few_shot,art_049,false_positive_entity,companies,mit,
llama3,few_shot,art_049,false_positive_entity,companies,stanford university,
llama3,few_shot,art_049,missed_entity,companies,suno,
llama3,few_shot,art_049,missed_entity,companies,udio,
llama3,few_shot,art_049,missed_entity,models,chatgpt,
llama3,few_shot,art_050,false_positive_entity,companies,carnegie mellon university,
llama3,few_shot,art_050,false_positive_entity,companies,mit,
llama3,few_shot,art_050,missed_entity,technologies,generative ai,
llama3,few_shot,art_052,false_positive_entity,companies,mit,
llama3,few_shot,art_053,false_positive_entity,companies,carnegie mellon university,
llama3,few_shot,art_053,false_positive_entity,companies,gwangju institute of science and technology,
llama3,few_shot,art_053,false_positive_entity,companies,mit,
llama3,few_shot,art_053,false_positive_entity,companies,us air force artificial intelligence accelerator,
llama3,few_shot,art_053,false_positive_entity,companies,us air force research laboratory,
llama3,few_shot,art_053,false_positive_entity,technologies,autoregressive architecture,
llama3,few_shot,art_053,false_positive_entity,technologies,diffusion models,
llama3,few_shot,art_053,missed_entity,technologies,generative ai,
llama3,few_shot,art_054,false_positive_entity,companies,cnrs,
llama3,few_shot,art_054,false_positive_entity,companies,mit,
llama3,few_shot,art_054,false_positive_entity,companies,ntt research inc,
llama3,few_shot,art_054,missed_entity,companies,ntt research,
llama3,few_shot,art_055,false_positive_entity,companies,cornell university,
llama3,few_shot,art_055,false_positive_entity,companies,eth zurich,
llama3,few_shot,art_055,false_positive_entity,companies,georgia tech,
llama3,few_shot,art_055,false_positive_entity,companies,mit,
llama3,few_shot,art_055,false_positive_entity,companies,national science foundation,
llama3,few_shot,art_055,false_positive_entity,companies,us air force office of scientific research,
llama3,few_shot,art_055,false_positive_entity,companies,us army research office,
llama3,few_shot,art_055,false_positive_entity,companies,us department of defense basic research office,
llama3,few_shot,art_055,false_positive_entity,companies,us office of naval research,
llama3,few_shot,art_056,false_positive_entity,companies,georgia tech,
llama3,few_shot,art_056,false_positive_entity,companies,institute for soldier nanotechnologies,
llama3,few_shot,art_056,false_positive_entity,companies,julia lab,
llama3,few_shot,art_056,false_positive_entity,companies,mit,
llama3,few_shot,art_057,false_positive_entity,companies,ibm,
llama3,few_shot,art_057,false_positive_entity,companies,mit,
llama3,few_shot,art_057,false_positive_entity,companies,oxford university,
llama3,few_shot,art_057,false_positive_entity,companies,wistron corporation,
llama3,few_shot,art_057,false_positive_entity,technologies,reinforcement learning,
llama3,few_shot,art_058,false_positive_entity,companies,e14 fund,
llama3,few_shot,art_058,false_positive_entity,companies,mit,
llama3,few_shot,art_058,false_positive_entity,companies,princeton university,
llama3,few_shot,art_058,false_positive_entity,models,gpt-35,
llama3,few_shot,art_058,false_positive_entity,technologies,deep learning,
llama3,few_shot,art_058,false_positive_entity,technologies,large language models,
llama3,few_shot,art_058,false_positive_entity,technologies,transformers,
llama3,few_shot,art_058,missed_entity,models,chatgpt,
llama3,few_shot,art_058,missed_entity,models,gpt,
llama3,few_shot,art_059,false_positive_entity,companies,cancer research uk,
llama3,few_shot,art_059,false_positive_entity,companies,mit,
llama3,few_shot,art_059,false_positive_entity,companies,national cancer institute,
llama3,few_shot,art_059,false_positive_entity,technologies,diffusion model,
llama3,few_shot,art_060,false_positive_entity,companies,mit,
llama3,few_shot,art_060,false_positive_entity,companies,openai,
llama3,few_shot,art_060,false_positive_entity,technologies,none of the explicitly mentioned ai technologies match the labels however the article does mention transformers and associative algorithm and parity-associative algorithm which are related to the ai technology generative ai,
llama3,few_shot,art_061,false_positive_entity,companies,mit,
llama3,few_shot,art_061,false_positive_entity,companies,penn state university,
llama3,few_shot,art_061,missed_entity,technologies,multimodal ai,
llama3,few_shot,art_062,false_positive_entity,models,magenta,
llama3,few_shot,art_063,false_positive_entity,companies,mit microsystems technology laboratories,
llama3,few_shot,art_064,false_positive_entity,companies,mit lincoln laboratory,
llama3,few_shot,art_064,false_positive_entity,technologies,ai agents,
llama3,few_shot,art_064,false_positive_entity,technologies,multimodal ai,
llama3,few_shot,art_064,false_positive_entity,technologies,reinforcement learning,
llama3,few_shot,art_064,false_positive_entity,technologies,retrieval-augmented generation,
llama3,few_shot,art_065,false_positive_entity,companies,mit,
llama3,few_shot,art_065,false_positive_entity,companies,openai,
llama3,few_shot,art_065,false_positive_entity,models,llm,
llama3,few_shot,art_065,false_positive_entity,technologies,none of the exact ai technologies mentioned in the article are explicitly mentioned however the article does mention the use of large language models and optimization solvers which are related to ai technologies,
llama3,few_shot,art_065,missed_entity,technologies,ai agents,
llama3,few_shot,art_066,false_positive_entity,companies,harvard university,
llama3,few_shot,art_066,false_positive_entity,companies,mit,
llama3,few_shot,art_066,missed_entity,companies,x,
llama3,few_shot,art_066,missed_entity,technologies,generative ai,
llama3,few_shot,art_067,false_positive_entity,companies,booth school of business,
llama3,few_shot,art_067,false_positive_entity,companies,harvard university,
llama3,few_shot,art_067,false_positive_entity,companies,mit,
llama3,few_shot,art_067,false_positive_entity,companies,university of chicago,
llama3,few_shot,art_068,false_positive_entity,companies,global ultrasound institute,
llama3,few_shot,art_068,false_positive_entity,companies,mit,
llama3,few_shot,art_068,false_positive_entity,companies,mit department of electrical engineering and computer science,
llama3,few_shot,art_068,false_positive_entity,companies,mit human insight collaborative,
llama3,few_shot,art_068,false_positive_entity,companies,mit lincoln laboratory,
llama3,few_shot,art_068,missed_entity,technologies,generative ai,
llama3,few_shot,art_069,entity_confusion,companies,midjourney,ground truth lists it under 'models'
llama3,few_shot,art_069,false_positive_entity,companies,harvard university,
llama3,few_shot,art_069,false_positive_entity,companies,mit,
llama3,few_shot,art_069,false_positive_entity,models,large language model,
llama3,few_shot,art_069,false_positive_entity,models,narratron,
llama3,few_shot,art_069,false_positive_entity,models,perfect syntax,
llama3,few_shot,art_069,false_positive_entity,technologies,ai agents,
llama3,few_shot,art_069,missed_entity,models,midjourney,
llama3,few_shot,art_070,false_positive_entity,companies,cornell university,
llama3,few_shot,art_070,false_positive_entity,companies,harvard university,
llama3,few_shot,art_070,false_positive_entity,companies,macarthur foundation,
llama3,few_shot,art_070,false_positive_entity,companies,mit,
llama3,few_shot,art_070,false_positive_entity,companies,national science foundation,
llama3,few_shot,art_070,false_positive_entity,companies,simons collaboration,
llama3,few_shot,art_070,false_positive_entity,companies,vannevar bush faculty fellowship,
llama3,few_shot,art_070,false_positive_entity,technologies,ai agents,
llama3,few_shot,art_070,false_positive_entity,technologies,multimodal ai,
llama3,few_shot,art_070,false_positive_entity,technologies,reinforcement learning,
llama3,few_shot,art_070,false_positive_entity,technologies,retrieval-augmented generation,
llama3,few_shot,art_071,false_positive_entity,companies,caltech,
llama3,few_shot,art_071,false_positive_entity,companies,mit,
llama3,few_shot,art_071,false_positive_entity,companies,united states air force artificial intelligence accelerator,
llama3,few_shot,art_071,false_positive_entity,companies,united states air force research laboratory,
llama3,few_shot,art_071,missed_entity,technologies,multimodal ai,
